t  1  2  3
0.699000  0.000001  0.007404  0.000000
0.700000  0.000001  0.007619  0.000000
0.701000  0.000001  0.007839  0.000000
0.702000  0.000001  0.008063  0.000000
0.703000  0.000001  0.008291  0.000000
0.704000  0.000001  0.008525  0.000000
0.705000  0.000001  0.008763  0.000000
0.706000  0.000002  0.009006  0.000000
0.707000  0.000002  0.009254  0.000000
0.708000  0.000002  0.009507  0.000000
0.709000  0.000002  0.009764  0.000000
0.710000  0.000002  0.010027  0.000000
0.711000  0.000002  0.010294  0.000000
0.712000  0.000002  0.010567  0.000000
0.713000  0.000002  0.010844  0.000000
0.714000  0.000002  0.011127  0.000000
0.715000  0.000002  0.011414  0.000000
0.716000  0.000002  0.011707  0.000000
0.717000  0.000002  0.012005  0.000000
0.718000  0.000002  0.012308  0.000000
0.719000  0.000002  0.012616  0.000000
0.720000  0.000002  0.012929  0.000000
0.721000  0.000002  0.013248  0.000000
0.722000  0.000002  0.013572  0.000000
0.723000  0.000002  0.013900  0.000000
0.724000  0.000003  0.014234  0.000000
0.725000  0.000003  0.014574  0.000000
0.726000  0.000003  0.014918  0.000000
0.727000  0.000003  0.015268  0.000000
0.728000  0.000003  0.015623  0.000000
0.729000  0.000003  0.015983  0.000000
0.730000  0.000003  0.016349  0.000000
0.731000  0.000003  0.016719  0.000000
0.732000  0.000003  0.017095  0.000000
0.733000  0.000003  0.017476  0.000000
0.734000  0.000003  0.017862  0.000000
0.735000  0.000004  0.018254  0.000000
0.736000  0.000004  0.018650  0.000000
0.737000  0.000004  0.019052  0.000000
0.738000  0.000004  0.019459  0.000000
0.739000  0.000004  0.019871  0.000000
0.740000  0.000004  0.020288  0.000000
0.741000  0.000004  0.020710  0.000000
0.742000  0.000004  0.021137  0.000000
0.743000  0.000005  0.021568  0.000000
0.744000  0.000005  0.022005  0.000000
0.745000  0.000005  0.022447  0.000000
0.746000  0.000005  0.022894  0.000000
0.747000  0.000005  0.023345  0.000000
0.748000  0.000005  0.023801  0.000000
0.749000  0.000006  0.024262  0.000000
0.750000  0.000006  0.024728  0.000000
0.751000  0.000006  0.025198  0.000000
0.752000  0.000006  0.025673  0.000000
0.753000  0.000006  0.026152  0.000000
0.754000  0.000007  0.026636  0.000000
0.755000  0.000007  0.027124  0.000000
0.756000  0.000007  0.027616  0.000000
0.757000  0.000007  0.028113  0.000000
0.758000  0.000008  0.028614  0.000000
0.759000  0.000008  0.029119  0.000000
0.760000  0.000008  0.029628  0.000000
0.761000  0.000008  0.030142  0.000000
0.762000  0.000009  0.030659  0.000000
0.763000  0.000009  0.031180  0.000000
0.764000  0.000009  0.031704  0.000000
0.765000  0.000009  0.032233  0.000000
0.766000  0.000010  0.032765  0.000000
0.767000  0.000010  0.033301  0.000000
0.768000  0.000010  0.033840  0.000000
0.769000  0.000011  0.034382  0.000000
0.770000  0.000011  0.034928  0.000000
0.771000  0.000012  0.035477  0.000000
0.772000  0.000012  0.036029  0.000000
0.773000  0.000012  0.036584  0.000000
0.774000  0.000013  0.037142  0.000000
0.775000  0.000013  0.037702  0.000000
0.776000  0.000014  0.038266  0.000000
0.777000  0.000014  0.038832  0.000000
0.778000  0.000014  0.039400  0.000000
0.779000  0.000015  0.039971  0.000000
0.780000  0.000015  0.040545  0.000000
0.781000  0.000016  0.041120  0.000000
0.782000  0.000017  0.041698  0.000000
0.783000  0.000017  0.042277  0.000000
0.784000  0.000018  0.042859  0.000000
0.785000  0.000018  0.043442  0.000000
0.786000  0.000019  0.044027  0.000000
0.787000  0.000020  0.044614  0.000000
0.788000  0.000020  0.045202  0.000000
0.789000  0.000021  0.045791  0.000000
0.790000  0.000022  0.046381  0.000000
0.791000  0.000022  0.046973  0.000000
0.792000  0.000023  0.047566  0.000000
0.793000  0.000024  0.048159  0.000000
0.794000  0.000025  0.048754  0.000000
0.795000  0.000025  0.049348  0.000000
0.796000  0.000026  0.049944  0.000000
0.797000  0.000027  0.050540  0.000000
0.798000  0.000028  0.051136  0.000000
0.799000  0.000029  0.051732  0.000000
0.800000  0.000030  0.052328  0.000000
0.801000  0.000031  0.052925  0.000000
0.802000  0.000032  0.053521  0.000000
0.803000  0.000033  0.054116  0.000000
0.804000  0.000034  0.054712  0.000000
0.805000  0.000036  0.055306  0.000000
0.806000  0.000037  0.055901  0.000000
0.807000  0.000038  0.056494  0.000000
0.808000  0.000039  0.057086  0.000000
0.809000  0.000041  0.057677  0.000000
0.810000  0.000042  0.058267  0.000000
0.811000  0.000043  0.058856  0.000000
0.812000  0.000045  0.059443  0.000000
0.813000  0.000046  0.060029  0.000000
0.814000  0.000048  0.060613  0.000000
0.815000  0.000050  0.061195  0.000000
0.816000  0.000051  0.061776  0.000000
0.817000  0.000053  0.062354  0.000000
0.818000  0.000055  0.062930  0.000000
0.819000  0.000057  0.063504  0.000000
0.820000  0.000059  0.064075  0.000000
0.821000  0.000061  0.064644  0.000000
0.822000  0.000063  0.065211  0.000000
0.823000  0.000065  0.065774  0.000000
0.824000  0.000067  0.066334  0.000000
0.825000  0.000069  0.066892  0.000000
0.826000  0.000071  0.067446  0.000000
0.827000  0.000074  0.067997  0.000000
0.828000  0.000076  0.068545  0.000000
0.829000  0.000079  0.069089  0.000000
0.830000  0.000082  0.069630  0.000000
0.831000  0.000084  0.070166  0.000000
0.832000  0.000087  0.070699  0.000000
0.833000  0.000090  0.071228  0.000000
0.834000  0.000093  0.071753  0.000000
0.835000  0.000096  0.072274  0.000000
0.836000  0.000100  0.072790  0.000000
0.837000  0.000103  0.073302  0.000000
0.838000  0.000106  0.073809  0.000000
0.839000  0.000110  0.074311  0.000000
0.840000  0.000114  0.074809  0.000000
0.841000  0.000117  0.075302  0.000000
0.842000  0.000121  0.075790  0.000000
0.843000  0.000125  0.076272  0.000000
0.844000  0.000129  0.076750  0.000000
0.845000  0.000134  0.077222  0.000000
0.846000  0.000138  0.077688  0.000000
0.847000  0.000143  0.078149  0.000000
0.848000  0.000148  0.078604  0.000000
0.849000  0.000153  0.079054  0.000000
0.850000  0.000158  0.079497  0.000000
0.851000  0.000163  0.079935  0.000000
0.852000  0.000168  0.080366  0.000000
0.853000  0.000174  0.080792  0.000000
0.854000  0.000180  0.081210  0.000000
0.855000  0.000186  0.081623  0.000000
0.856000  0.000192  0.082029  0.000000
0.857000  0.000198  0.082428  0.000000
0.858000  0.000205  0.082820  0.000000
0.859000  0.000211  0.083206  0.000000
0.860000  0.000218  0.083585  0.000000
0.861000  0.000225  0.083956  0.000000
0.862000  0.000233  0.084321  0.000000
0.863000  0.000240  0.084678  0.000000
0.864000  0.000248  0.085028  0.000000
0.865000  0.000256  0.085370  0.000000
0.866000  0.000265  0.085705  0.000000
0.867000  0.000274  0.086032  0.000000
0.868000  0.000282  0.086352  0.000000
0.869000  0.000292  0.086664  0.000000
0.870000  0.000301  0.086968  0.000000
0.871000  0.000311  0.087263  0.000000
0.872000  0.000321  0.087551  0.000000
0.873000  0.000332  0.087831  0.000000
0.874000  0.000342  0.088102  0.000000
0.875000  0.000353  0.088365  0.000000
0.876000  0.000365  0.088619  0.000000
0.877000  0.000377  0.088865  0.000000
0.878000  0.000389  0.089102  0.000000
0.879000  0.000401  0.089331  0.000000
0.880000  0.000414  0.089551  0.000000
0.881000  0.000428  0.089762  0.000000
0.882000  0.000441  0.089963  0.000000
0.883000  0.000455  0.090156  0.000000
0.884000  0.000470  0.090340  0.000000
0.885000  0.000485  0.090515  0.000000
0.886000  0.000501  0.090680  0.000000
0.887000  0.000517  0.090836  0.000000
0.888000  0.000533  0.090982  0.000000
0.889000  0.000550  0.091119  0.000000
0.890000  0.000567  0.091246  0.000000
0.891000  0.000585  0.091364  0.000000
0.892000  0.000604  0.091471  0.000000
0.893000  0.000623  0.091569  0.000000
0.894000  0.000643  0.091657  0.000000
0.895000  0.000663  0.091736  0.000000
0.896000  0.000684  0.091804  0.000000
0.897000  0.000705  0.091862  0.000000
0.898000  0.000727  0.091909  0.000000
0.899000  0.000750  0.091947  0.000000
0.900000  0.000774  0.091974  0.000000
0.901000  0.000798  0.091991  0.000000
0.902000  0.000823  0.091997  0.000000
0.903000  0.000848  0.091993  0.000000
0.904000  0.000875  0.091978  0.000000
0.905000  0.000902  0.091953  0.000000
0.906000  0.000930  0.091917  0.000000
0.907000  0.000959  0.091870  0.000000
0.908000  0.000988  0.091812  0.000000
0.909000  0.001019  0.091744  0.000000
0.910000  0.001050  0.091664  0.000000
0.911000  0.001082  0.091574  0.000000
0.912000  0.001115  0.091472  0.000000
0.913000  0.001150  0.091359  0.000000
0.914000  0.001185  0.091236  0.000000
0.915000  0.001221  0.091101  0.000000
0.916000  0.001258  0.090955  0.000000
0.917000  0.001296  0.090797  0.000000
0.918000  0.001335  0.090629  0.000000
0.919000  0.001376  0.090449  0.000000
0.920000  0.001417  0.090257  0.000000
0.921000  0.001460  0.090054  0.000000
0.922000  0.001504  0.089840  0.000000
0.923000  0.001549  0.089614  0.000000
0.924000  0.001596  0.089377  0.000000
0.925000  0.001643  0.089128  0.000000
0.926000  0.001692  0.088868  0.000000
0.927000  0.001743  0.088596  0.000000
0.928000  0.001795  0.088312  0.000000
0.929000  0.001848  0.088017  0.000000
0.930000  0.001903  0.087710  0.000000
0.931000  0.001959  0.087392  0.000000
0.932000  0.002016  0.087062  0.000000
0.933000  0.002076  0.086720  0.000000
0.934000  0.002137  0.086367  0.000000
0.935000  0.002199  0.086002  0.000000
0.936000  0.002263  0.085625  0.000000
0.937000  0.002329  0.085237  0.000000
0.938000  0.002397  0.084837  0.000000
0.939000  0.002467  0.084425  0.000000
0.940000  0.002538  0.084002  0.000000
0.941000  0.002611  0.083567  0.000000
0.942000  0.002687  0.083121  0.000000
0.943000  0.002764  0.082663  0.000000
0.944000  0.002843  0.082194  0.000000
0.945000  0.002924  0.081713  0.000000
0.946000  0.003008  0.081222  0.000000
0.947000  0.003093  0.080718  0.000000
0.948000  0.003181  0.080204  0.000000
0.949000  0.003271  0.079678  0.000000
0.950000  0.003364  0.079141  0.000000
0.951000  0.003459  0.078593  0.000000
0.952000  0.003556  0.078034  0.000000
0.953000  0.003656  0.077465  0.000000
0.954000  0.003758  0.076884  0.000000
0.955000  0.003863  0.076293  0.000000
0.956000  0.003970  0.075691  0.000000
0.957000  0.004080  0.075079  0.000000
0.958000  0.004193  0.074456  0.000000
0.959000  0.004309  0.073823  0.000000
0.960000  0.004428  0.073180  0.000000
0.961000  0.004549  0.072527  0.000000
0.962000  0.004674  0.071864  0.000000
0.963000  0.004801  0.071191  0.000000
0.964000  0.004932  0.070509  0.000000
0.965000  0.005066  0.069817  0.000000
0.966000  0.005203  0.069116  0.000000
0.967000  0.005343  0.068406  0.000000
0.968000  0.005487  0.067687  0.000000
0.969000  0.005634  0.066960  0.000000
0.970000  0.005785  0.066224  0.000000
0.971000  0.005939  0.065479  0.000000
0.972000  0.006097  0.064727  0.000000
0.973000  0.006259  0.063967  0.000000
0.974000  0.006425  0.063199  0.000000
0.975000  0.006594  0.062424  0.000000
0.976000  0.006767  0.061642  0.000000
0.977000  0.006945  0.060852  0.000000
0.978000  0.007126  0.060057  0.000000
0.979000  0.007311  0.059254  0.000000
0.980000  0.007501  0.058446  0.000000
0.981000  0.007695  0.057632  0.000000
0.982000  0.007894  0.056813  0.000000
0.983000  0.008097  0.055988  0.000000
0.984000  0.008304  0.055158  0.000000
0.985000  0.008516  0.054324  0.000000
0.986000  0.008733  0.053485  0.000000
0.987000  0.008954  0.052643  0.000000
0.988000  0.009181  0.051797  0.000000
0.989000  0.009412  0.050947  0.000000
0.990000  0.009649  0.050095  0.000000
0.991000  0.009890  0.049240  0.000000
0.992000  0.010137  0.048383  0.000000
0.993000  0.010389  0.047524  0.000000
0.994000  0.010646  0.046663  0.000000
0.995000  0.010909  0.045801  0.000000
0.996000  0.011177  0.044939  0.000000
0.997000  0.011451  0.044076  0.000000
0.998000  0.011731  0.043213  0.000000
0.999000  0.012016  0.042351  0.000000
1.000000  0.012308  0.041489  0.000000
1.001000  0.012605  0.040629  0.000000
1.002000  0.012909  0.039770  0.000000
1.003000  0.013218  0.038914  0.000000
1.004000  0.013534  0.038059  0.000000
1.005000  0.013856  0.037208  0.000000
1.006000  0.014185  0.036360  0.000000
1.007000  0.014520  0.035515  0.000000
1.008000  0.014862  0.034675  0.000000
1.009000  0.015211  0.033838  0.000000
1.010000  0.015566  0.033007  0.000000
1.011000  0.015928  0.032181  0.000000
1.012000  0.016298  0.031361  0.000000
1.013000  0.016674  0.030546  0.000000
1.014000  0.017057  0.029738  0.000000
1.015000  0.017448  0.028937  0.000000
1.016000  0.017846  0.028143  0.000000
1.017000  0.018252  0.027357  0.000000
1.018000  0.018665  0.026579  0.000000
1.019000  0.019086  0.025809  0.000000
1.020000  0.019515  0.025047  0.000000
1.021000  0.019951  0.024295  0.000000
1.022000  0.020395  0.023552  0.000000
1.023000  0.020848  0.022818  0.000000
1.024000  0.021308  0.022095  0.000000
1.025000  0.021777  0.021382  0.000000
1.026000  0.022254  0.020680  0.000000
1.027000  0.022739  0.019988  0.000000
1.028000  0.023233  0.019308  0.000000
1.029000  0.023735  0.018639  0.000000
1.030000  0.024246  0.017982  0.000000
1.031000  0.024766  0.017337  0.000000
1.032000  0.025295  0.016703  0.000000
1.033000  0.025833  0.016083  0.000000
1.034000  0.026379  0.015474  0.000000
1.035000  0.026935  0.014879  0.000000
1.036000  0.027500  0.014296  0.000000
1.037000  0.028074  0.013727  0.000000
1.038000  0.028658  0.013170  0.000000
1.039000  0.029251  0.012627  0.000000
1.040000  0.029854  0.012097  0.000000
1.041000  0.030466  0.011581  0.000000
1.042000  0.031088  0.011078  0.000000
1.043000  0.031720  0.010588  0.000000
1.044000  0.032362  0.010112  0.000000
1.045000  0.033013  0.009650  0.000000
1.046000  0.033675  0.009201  0.000000
1.047000  0.034347  0.008766  0.000000
1.048000  0.035029  0.008344  0.000000
1.049000  0.035721  0.007936  0.000000
1.050000  0.036424  0.007541  0.000000
1.051000  0.037137  0.007160  0.000000
1.052000  0.037860  0.006791  0.000000
1.053000  0.038594  0.006436  0.000000
1.054000  0.039339  0.006093  0.000000
1.055000  0.040094  0.005763  0.000000
1.056000  0.040861  0.005446  0.000000
1.057000  0.041638  0.005142  0.000000
1.058000  0.042425  0.004849  0.000000
1.059000  0.043224  0.004569  0.000000
1.060000  0.044034  0.004300  0.000000
1.061000  0.044855  0.004043  0.000000
1.062000  0.045687  0.003797  0.000000
1.063000  0.046531  0.003562  0.000000
1.064000  0.047385  0.003338  0.000000
1.065000  0.048251  0.003125  0.000000
1.066000  0.049128  0.002922  0.000000
1.067000  0.050017  0.002729  0.000000
1.068000  0.050917  0.002546  0.000000
1.069000  0.051828  0.002373  0.000000
1.070000  0.052751  0.002208  0.000000
1.071000  0.053686  0.002053  0.000000
1.072000  0.054632  0.001906  0.000000
1.073000  0.055590  0.001767  0.000000
1.074000  0.056559  0.001636  0.000000
1.075000  0.057541  0.001513  0.000000
1.076000  0.058534  0.001398  0.000000
1.077000  0.059538  0.001289  0.000000
1.078000  0.060555  0.001188  0.000000
1.079000  0.061583  0.001092  0.000000
1.080000  0.062623  0.001003  0.000000
1.081000  0.063675  0.000920  0.000000
1.082000  0.064739  0.000843  0.000000
1.083000  0.065815  0.000771  0.000000
1.084000  0.066902  0.000704  0.000000
1.085000  0.068002  0.000642  0.000000
1.086000  0.069113  0.000584  0.000000
1.087000  0.070236  0.000531  0.000000
1.088000  0.071371  0.000482  0.000000
1.089000  0.072518  0.000437  0.000000
1.090000  0.073677  0.000395  0.000000
1.091000  0.074848  0.000357  0.000000
1.092000  0.076031  0.000322  0.000000
1.093000  0.077225  0.000289  0.000000
1.094000  0.078431  0.000260  0.000000
1.095000  0.079650  0.000233  0.000000
1.096000  0.080879  0.000209  0.000000
1.097000  0.082121  0.000187  0.000000
1.098000  0.083374  0.000166  0.000000
1.099000  0.084639  0.000148  0.000000
1.100000  0.085916  0.000132  0.000000
1.101000  0.087204  0.000117  0.000000
1.102000  0.088504  0.000103  0.000000
1.103000  0.089815  0.000091  0.000000
1.104000  0.091138  0.000081  0.000000
1.105000  0.092472  0.000071  0.000000
1.106000  0.093818  0.000062  0.000000
1.107000  0.095174  0.000055  0.000000
1.108000  0.096542  0.000048  0.000000
1.109000  0.097922  0.000042  0.000000
1.110000  0.099312  0.000036  0.000000
1.111000  0.100713  0.000032  0.000000
1.112000  0.102125  0.000028  0.000000
1.113000  0.103548  0.000024  0.000000
1.114000  0.104982  0.000021  0.000000
1.115000  0.106426  0.000018  0.000000
1.116000  0.107881  0.000015  0.000000
1.117000  0.109347  0.000013  0.000000
1.118000  0.110823  0.000011  0.000000
1.119000  0.112309  0.000010  0.000000
1.120000  0.113805  0.000008  0.000000
1.121000  0.115312  0.000007  0.000000
1.122000  0.116828  0.000006  0.000000
1.123000  0.118354  0.000005  0.000000
1.124000  0.119890  0.000004  0.000000
1.125000  0.121435  0.000004  0.000000
1.126000  0.122990  0.000003  0.000000
1.127000  0.124554  0.000003  0.000000
1.128000  0.126128  0.000002  0.000000
1.129000  0.127710  0.000002  0.000000
1.130000  0.129301  0.000002  0.000000
1.131000  0.130901  0.000001  0.000000
1.132000  0.132509  0.000001  0.000000
1.133000  0.134126  0.000001  0.000000
1.134000  0.135751  0.000001  0.000000
1.135000  0.137384  0.000001  0.000000
1.136000  0.139025  0.000001  0.000000
1.137000  0.140674  0.000001  0.000000
1.138000  0.142330  0.000000  0.000000
1.139000  0.143993  0.000000  0.000000
1.140000  0.145664  0.000000  0.000000
1.141000  0.147341  0.000000  0.000000
1.142000  0.149026  0.000000  0.000000
1.143000  0.150716  0.000000  0.000000
1.144000  0.152414  0.000000  0.000000
1.145000  0.154117  0.000000  0.000000
1.146000  0.155826  0.000000  0.000000
1.147000  0.157541  0.000000  0.000000
1.148000  0.159261  0.000000  0.000000
1.149000  0.160987  0.000000  0.000000
1.150000  0.162717  0.000000  0.000000
1.151000  0.164452  0.000000  0.000000
1.152000  0.166192  0.000000  0.000000
1.153000  0.167936  0.000000  0.000000
1.154000  0.169684  0.000000  0.000000
1.155000  0.171436  0.000000  0.000000
1.156000  0.173191  0.000000  0.000000
1.157000  0.174950  0.000000  0.000000
1.158000  0.176711  0.000000  0.000000
1.159000  0.178475  0.000000  0.000000
1.160000  0.180241  0.000000  0.000000
1.161000  0.182010  0.000000  0.000000
1.162000  0.183780  0.000000  0.000000
1.163000  0.185552  0.000000  0.000000
1.164000  0.187325  0.000000  0.000000
1.165000  0.189099  0.000000  0.000000
1.166000  0.190874  0.000000  0.000000
1.167000  0.192649  0.000000  0.000000
1.168000  0.194424  0.000000  0.000000
1.169000  0.196198  0.000000  0.000000
1.170000  0.197973  0.000000  0.000000
1.171000  0.199746  0.000000  0.000000
1.172000  0.201517  0.000000  0.000000
1.173000  0.203287  0.000000  0.000000
1.174000  0.205056  0.000000  0.000000
1.175000  0.206821  0.000000  0.000000
1.176000  0.208585  0.000000  0.000000
1.177000  0.210345  0.000000  0.000000
1.178000  0.212102  0.000000  0.000000
1.179000  0.213855  0.000000  0.000000
1.180000  0.215604  0.000000  0.000000
1.181000  0.217349  0.000000  0.000000
1.182000  0.219089  0.000000  0.000000
1.183000  0.220823  0.000000  0.000000
1.184000  0.222552  0.000000  0.000000
1.185000  0.224276  0.000000  0.000000
1.186000  0.225993  0.000000  0.000000
1.187000  0.227703  0.000000  0.000000
1.188000  0.229406  0.000000  0.000000
1.189000  0.231102  0.000000  0.000000
1.190000  0.232790  0.000000  0.000000
1.191000  0.234469  0.000000  0.000000
1.192000  0.236140  0.000000  0.000000
1.193000  0.237802  0.000000  0.000000
1.194000  0.239455  0.000000  0.000000
1.195000  0.241098  0.000000  0.000000
1.196000  0.242730  0.000000  0.000000
1.197000  0.244352  0.000000  0.000000
1.198000  0.245963  0.000000  0.000000
1.199000  0.247562  0.000000  0.000000
1.200000  0.249149  0.000000  0.000000
1.201000  0.250724  0.000000  0.000000
1.202000  0.252286  0.000000  0.000000
1.203000  0.253836  0.000000  0.000000
1.204000  0.255371  0.000000  0.000000
1.205000  0.256893  0.000000  0.000000
1.206000  0.258400  0.000000  0.000000
1.207000  0.259892  0.000000  0.000000
1.208000  0.261369  0.000000  0.000000
1.209000  0.262831  0.000000  0.000000
1.210000  0.264276  0.000000  0.000000
1.211000  0.265705  0.000000  0.000000
1.212000  0.267117  0.000000  0.000000
1.213000  0.268511  0.000000  0.000000
1.214000  0.269888  0.000000  0.000000
1.215000  0.271247  0.000000  0.000000
1.216000  0.272586  0.000000  0.000000
1.217000  0.273907  0.000000  0.000000
1.218000  0.275208  0.000000  0.000000
1.219000  0.276490  0.000000  0.000000
1.220000  0.277751  0.000000  0.000000
1.221000  0.278991 -0.000000  0.000000
1.222000  0.280210 -0.000000  0.000000
1.223000  0.281408 -0.000000  0.000000
1.224000  0.282583 -0.000000  0.000000
1.225000  0.283737 -0.000000  0.000000
1.226000  0.284867 -0.000000  0.000000
1.227000  0.285974 -0.000000  0.000000
1.228000  0.287058 -0.000000  0.000000
1.229000  0.288117 -0.000000  0.000000
1.230000  0.289152 -0.000000  0.000000
1.231000  0.290163 -0.000000  0.000000
1.232000  0.291148 -0.000000  0.000000
1.233000  0.292107  0.000000  0.000000
1.234000  0.293041  0.000000  0.000000
1.235000  0.293948  0.000000  0.000000
1.236000  0.294829  0.000000  0.000000
1.237000  0.295682  0.000000  0.000000
1.238000  0.296508  0.000000  0.000000
1.239000  0.297306  0.000000  0.000000
1.240000  0.298077  0.000000  0.000000
1.241000  0.298818  0.000000  0.000000
1.242000  0.299531  0.000000  0.000000
1.243000  0.300214  0.000000  0.000000
1.244000  0.300868  0.000000  0.000000
1.245000  0.301492  0.000000  0.000000
1.246000  0.302086  0.000000  0.000000
1.247000  0.302650  0.000000  0.000000
1.248000  0.303182  0.000000  0.000000
1.249000  0.303684  0.000000  0.000000
1.250000  0.304154  0.000000  0.000000
1.251000  0.304592  0.000000  0.000000
1.252000  0.304999  0.000000  0.000000
1.253000  0.305373 -0.000000  0.000000
1.254000  0.305714 -0.000000  0.000000
1.255000  0.306023 -0.000000  0.000000
1.256000  0.306299 -0.000000  0.000000
1.257000  0.306542 -0.000000  0.000000
1.258000  0.306751 -0.000000  0.000000
1.259000  0.306926 -0.000000  0.000000
1.260000  0.307068 -0.000000  0.000000
1.261000  0.307175 -0.000000  0.000000
1.262000  0.307248  0.000000  0.000000
1.263000  0.307287  0.000000  0.000000
1.264000  0.307291  0.000000  0.000000
1.265000  0.307259  0.000000  0.000000
1.266000  0.307193  0.000000  0.000000
1.267000  0.307092  0.000000  0.000000
1.268000  0.306955  0.000000  0.000000
1.269000  0.306783  0.000000  0.000000
1.270000  0.306576  0.000000  0.000000
1.271000  0.306332  0.000000  0.000000
1.272000  0.306053  0.000000  0.000000
1.273000  0.305738  0.000000  0.000000
1.274000  0.305388  0.000000  0.000000
1.275000  0.305001  0.000000  0.000000
1.276000  0.304578  0.000000  0.000000
1.277000  0.304119  0.000000  0.000001
1.278000  0.303624  0.000000  0.000001
1.279000  0.303093  0.000000  0.000001
1.280000  0.302525  0.000000  0.000001
1.281000  0.301922  0.000000  0.000001
1.282000  0.301282  0.000000  0.000001
1.283000  0.300606  0.000000  0.000001
1.284000  0.299895 -0.000000  0.000001
1.285000  0.299147 -0.000000  0.000001
1.286000  0.298363 -0.000000  0.000001
1.287000  0.297544 -0.000000  0.000001
1.288000  0.296689 -0.000000  0.000001
1.289000  0.295798 -0.000000  0.000001
1.290000  0.294872 -0.000000  0.000001
1.291000  0.293910 -0.000000  0.000001
1.292000  0.292913 -0.000000  0.000001
1.293000  0.291881 -0.000000  0.000001
1.294000  0.290814  0.000000  0.000001
1.295000  0.289713  0.000000  0.000001
1.296000  0.288577  0.000000  0.000001
1.297000  0.287407  0.000000  0.000001
1.298000  0.286202  0.000000  0.000001
1.299000  0.284964  0.000000  0.000001
1.300000  0.283692  0.000000  0.000001
1.301000  0.282387  0.000000  0.000001
1.302000  0.281049  0.000000  0.000001
1.303000  0.279678  0.000000  0.000001
1.304000  0.278274  0.000000  0.000001
1.305000  0.276839  0.000000  0.000001
1.306000  0.275372  0.000000  0.000001
1.307000  0.273873  0.000000  0.000001
1.308000  0.272343  0.000000  0.000001
1.309000  0.270783  0.000000  0.000001
1.310000  0.269192  0.000000  0.000001
1.311000  0.267572  0.000000  0.000002
1.312000  0.265922  0.000000  0.000002
1.313000  0.264243  0.000000  0.000002
1.314000  0.262535  0.000000  0.000002
1.315000  0.260799  0.000000  0.000002
1.316000  0.259035  0.000000  0.000002
1.317000  0.257245  0.000000  0.000002
1.318000  0.255427  0.000000  0.000002
1.319000  0.253583  0.000000  0.000002
1.320000  0.251714  0.000000  0.000002
1.321000  0.249819  0.000000  0.000002
1.322000  0.247899  0.000000  0.000002
1.323000  0.245956  0.000000  0.000002
1.324000  0.243989  0.000000  0.000002
1.325000  0.241999  0.000000  0.000003
1.326000  0.239986  0.000000  0.000003
1.327000  0.237952  0.000000  0.000003
1.328000  0.235897  0.000000  0.000003
1.329000  0.233821  0.000000  0.000003
1.330000  0.231725  0.000000  0.000003
1.331000  0.229609  0.000000  0.000003
1.332000  0.227475  0.000000  0.000003
1.333000  0.225323  0.000000  0.000003
1.334000  0.223154  0.000000  0.000004
1.335000  0.220968  0.000000  0.000004
1.336000  0.218766  0.000000  0.000004
1.337000  0.216548  0.000000  0.000004
1.338000  0.214316  0.000000  0.000004
1.339000  0.212070  0.000000  0.000004
1.340000  0.209810  0.000000  0.000005
1.341000  0.207538  0.000000  0.000005
1.342000  0.205254  0.000000  0.000005
1.343000  0.202959  0.000000  0.000005
1.344000  0.200654  0.000000  0.000005
1.345000  0.198339  0.000000  0.000006
1.346000  0.196015  0.000000  0.000006
1.347000  0.193683  0.000000  0.000006
1.348000  0.191343  0.000000  0.000006
1.349000  0.188997  0.000000  0.000007
1.350000  0.186644  0.000000  0.000007
1.351000  0.184286  0.000000  0.000007
1.352000  0.181924  0.000000  0.000007
1.353000  0.179558  0.000000  0.000008
1.354000  0.177189  0.000000  0.000008
1.355000  0.174818  0.000000  0.000008
1.356000  0.172446  0.000000  0.000009
1.357000  0.170072  0.000000  0.000009
1.358000  0.167699  0.000000  0.000009
1.359000  0.165326  0.000000  0.000010
1.360000  0.162954  0.000000  0.000010
1.361000  0.160585  0.000000  0.000011
1.362000  0.158219  0.000000  0.000011
1.363000  0.155856  0.000000  0.000012
1.364000  0.153498  0.000000  0.000012
1.365000  0.151145  0.000000  0.000013
1.366000  0.148797  0.000000  0.000013
1.367000  0.146456  0.000000  0.000014
1.368000  0.144122  0.000000  0.000014
1.369000  0.141796  0.000000  0.000015
1.370000  0.139479  0.000000  0.000016
1.371000  0.137171  0.000000  0.000016
1.372000  0.134872  0.000000  0.000017
1.373000  0.132584  0.000000  0.000018
1.374000  0.130308  0.000000  0.000018
1.375000  0.128043  0.000000  0.000019
1.376000  0.125790  0.000000  0.000020
1.377000  0.123551  0.000000  0.000021
1.378000  0.121325  0.000000  0.000022
1.379000  0.119113  0.000000  0.000023
1.380000  0.116916  0.000000  0.000024
1.381000  0.114735  0.000000  0.000025
1.382000  0.112569  0.000000  0.000026
1.383000  0.110420  0.000000  0.000027
1.384000  0.108288  0.000000  0.000028
1.385000  0.106173  0.000000  0.000030
1.386000  0.104076  0.000000  0.000031
1.387000  0.101997  0.000000  0.000032
1.388000  0.099938  0.000000  0.000034
1.389000  0.097898  0.000000  0.000035
1.390000  0.095877  0.000000  0.000037
1.391000  0.093877  0.000000  0.000038
1.392000  0.091897  0.000000  0.000040
1.393000  0.089938  0.000000  0.000042
1.394000  0.088001  0.000000  0.000044
1.395000  0.086085  0.000000  0.000046
1.396000  0.084191  0.000000  0.000048
