EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,Label
 118.905   35.028   80.900   53.957    4.470  537.078   -4.982    2.578   48.374  191.347    0.742    1.409    0.545 1
 137.599    9.260   96.835   44.143    4.467  518.596   -3.351    2.481    1.453  223.268    0.469   -0.366    0.329 1
 138.184   27.946   95.722   54.842    6.535 1407.432  -10.596    2.409    0.561  212.630    0.750    1.413    0.967 1
 106.228   22.694   65.055   44.887    5.722  685.711   -7.808    2.766   27.466  144.236    0.948    1.396    0.962 0
 167.862   22.906  101.251  257.226    0.787  175.847   -0.087    1.287   41.194  491.746    0.644    0.209    0.000 0
 176.632  121.688  131.489   32.249    0.335  134.560    0.333    2.887   57.418  297.431    2.647   -0.514    0.000 0
 104.369   52.659   83.158   52.744    2.640  274.015   -0.699    1.849    9.620  228.882    0.960   -1.283    0.969 0
 121.248    3.610   75.476   14.678    2.532  189.841    0.080    3.019   19.467  180.445    0.487    1.362    0.869 0
  77.895   38.471   49.311   68.067    1.017  201.512    1.218    1.873   35.267  317.126    0.926    1.333    0.000 0
 130.702   38.851   57.997  118.057    2.216  231.227   -1.003    1.916   10.166  240.326    0.917    1.414    0.998 1
 132.360   23.473   69.849   64.770    7.824 1696.060  -15.189    2.862    0.896  132.783    1.004   -1.169    0.985 1
 111.186   44.954   72.064   45.842    3.110  322.732   -0.313    2.989   25.260  202.352    0.966    1.414    0.019 0
 117.602    6.403   71.612   82.104    4.058  387.035   -3.755    2.233   17.250  172.237    1.229    1.144    0.428 1
 127.739   72.716   97.316  249.728    0.343   96.919    0.548    0.941  149.650  760.467    1.579    0.765    0.144 1
 229.352   21.934   99.188   61.487    5.519  544.392   -7.510    3.093   13.976  176.254    0.407   -1.406    0.715 0
 238.188  109.114  195.327   22.837    3.051  169.972   -2.326    4.411   16.075  163.106    3.370    1.412    0.301 0
 115.592   45.152   43.032  312.640    2.333  290.044    2.503    0.772    6.129  430.103    0.633    1.379    0.992 1
 116.704    5.943   62.155  156.502    5.751 1530.226   -7.826    1.375    2.323  319.404    0.667    1.156    0.981 1
 107.719   35.309   65.447  132.773    0.619  247.082    0.585    1.542   37.612  360.873    0.517    1.290    0.933 0
 119.865   45.960   82.927   92.633    1.198  955.610    0.122    2.271    3.095  903.174    2.608   -0.571    0.313 0
  62.847   65.249   41.669  138.563    1.287  173.253    0.827    0.943   53.113  309.091    0.590    0.391    0.471 0
 118.989   11.384   82.075   74.357    2.997  389.442   -2.035    2.426    5.028  269.853    1.815    1.241    0.935 0
  89.409   39.364   56.125   71.633    2.182  100.691   -0.090    2.290   29.148  138.529    2.062    1.412    0.360 0
 134.970    8.113   87.911   30.003    2.025  127.030   -0.479    2.782    1.951  169.802    0.741    1.314    0.724 1
 251.124   32.702  177.733   61.485    0.822   54.582    1.050    3.108    8.963  176.432    0.804   -0.307    0.448 0
  90.527    0.136   61.050   50.185    0.455  112.130    1.067    2.285    5.434  187.969    1.418    0.994    0.000 0
 106.180   12.032   76.793   76.296    0.643   57.911    6.202    2.302   71.473  272.337    2.567    0.423    0.000 1
 107.736   13.199   75.587   55.782    3.109  342.378   -0.125    2.324   35.845  205.556    0.859    1.409    0.756 0
  65.152   12.818   50.943  117.600    0.689  169.204    1.225    1.005   49.284  333.002    2.584    0.259    0.000 1
  80.487    2.245   35.377  225.025    2.127  277.109    0.085    0.720  158.352  442.183    0.368    1.056    0.616 0
  85.039   40.575   64.396  166.976    0.708   74.587    4.142    1.207   40.842  300.424    4.157    0.410    0.105 1
 117.924   19.753   49.787  216.647    1.213  161.703   -0.172    1.197   36.394  317.254    1.119    1.406    0.014 0
  98.426   42.628   75.500  137.863    0.189  116.170   -0.004    1.158   38.645  339.554    0.476    0.084    0.000 0
 162.851   11.327  108.833   44.202    3.163  358.588    0.287    2.958    0.456  251.450    1.144    1.353    0.949 1
  93.334   30.747   41.386  111.932    0.359   72.513    4.025    1.574    1.069  187.850    1.155    1.408    0.000 0
 139.202   89.696  101.230   48.718    1.289  245.842   -0.397    3.772   54.261  318.653    1.506   -1.414    0.262 0
 119.873   17.378   54.389  126.618    5.574  991.167   -7.766    2.062    5.106  184.857    1.173    1.247    0.980 1
 112.143   15.492   57.219  115.788    0.610   56.137    0.008    2.069   25.851  180.329    1.609    1.227    0.000 1
  92.640   12.984   52.630   71.629    5.829 1348.202   -8.262    2.083    2.726  218.588    1.006    1.274    0.905 1
  80.419   30.304   49.851  185.009    1.448  129.004   -0.485    0.998   77.393  348.775    2.815    1.379    0.013 0
 118.332    1.824   69.451   80.278    3.764  540.146    0.969    1.879    3.108  252.964    0.520    0.947    0.455 1
 127.622   11.964   89.026  101.725    6.245 2375.073   -9.623    2.028   52.625  284.957    1.214    0.427    0.830 1
  87.260    4.352   46.621  108.095    0.424  243.028    3.353    1.408   30.947  319.749    0.890    0.902    0.430 0
 190.761   70.586  157.963   63.364    1.101  100.852    2.920    3.127    3.098  181.690    2.788   -0.210    0.898 0
  96.206   38.060   72.791   46.081    4.158  385.652   -0.740    2.250    0.994  166.094    1.489   -0.162    0.484 1
 125.502   43.005   81.297   46.227    1.170  107.475    4.216    2.728    0.739  169.360    1.126    1.392    0.000 1
  86.375   17.387   52.806  143.480    2.581  472.486    0.790    1.396    0.810  342.876    2.439    1.236    0.945 0
  75.065    7.002   42.561  212.288    1.979  303.555   -0.917    0.735   89.724  480.423    0.434    0.221    0.998 0
  97.460   46.125   68.466    7.977    2.609  144.649   -1.508    3.068    8.789  135.042    1.235   -1.375    0.536 0
 159.851   84.519  129.491   28.386    0.531   83.405    1.431    2.738   13.853  189.691    1.893   -1.396    0.000 0
  52.976   18.819   37.244  101.806    2.056  290.215   -0.793    0.970   15.241  337.422    1.701    0.515    0.550 0
  92.488    8.485   64.083   31.551    6.297  821.996   -8.146    2.505    4.884  136.273    1.140    1.335    0.999 1
 151.284   24.021  119.813   90.417    1.557   86.619    1.258    2.463   47.123  232.651    3.621    0.636    0.008 0
  97.271   10.493   64.289  113.925    2.501  385.471    0.635    1.376   25.007  307.175    0.662    0.727    0.984 0
  80.722   36.139   59.298   75.172    0.214   61.518    6.392    1.599   28.314  158.886    1.574   -0.090    0.000 0
  74.781   37.011   59.462   87.195    0.713   78.039    0.032    1.250    4.951  210.744    1.814   -0.059    0.000 0
 105.437    0.267   74.113   36.886    0.205   98.302    1.845    2.597   33.378  212.240    1.247    0.983    0.000 0
 119.814   21.865   46.382  174.617    0.720   57.500    1.813    1.453    9.276  252.096    0.769    1.316    0.003 1
  98.413   39.269   77.611  155.125    0.590  108.626   -0.086    1.119    5.048  328.039    1.993    0.299    0.000 0
 146.407   10.913   89.151  148.749    5.062  929.219   -6.254    1.651    2.560  266.587    0.851    1.185    0.991 1
 117.143   52.621   90.233   71.719    3.738  706.143   -2.299    1.924   64.905  377.203    1.494   -0.242    0.291 0
 132.215    1.449   69.319   63.613    3.517  398.215   -2.214    2.228    4.221  226.920    0.470    0.950    0.700 1
 136.961   95.181   61.907   73.594    1.693  390.875   -0.716    2.823   26.154  386.408    1.203    1.338    0.940 1
  72.707    2.304   34.648  215.516    0.866  300.033    1.035    0.727   60.465  463.484    0.807    0.644    0.879 0
 110.482   13.785   79.858  202.557    5.420 1521.810   -6.772    1.340   11.303  348.799    3.664    0.306    0.974 1
 102.980   27.724   62.675  103.457    1.958  120.812   -0.124    1.965    1.111  174.877    2.024    1.384    0.995 0
  94.133   31.907   46.590  137.304    1.926  540.962    1.802    1.617   29.886  463.291    1.860    1.403    0.001 0
  87.408   29.063   58.079   99.636    3.504  477.020    0.225    1.705   27.062  257.147    1.822    1.394    0.017 0
 112.629   57.552   39.888  274.622    4.357  888.227   -0.485    0.945    5.163  418.224    0.535    1.181    0.498 1
  89.074    3.153   55.904  112.099    3.495  402.358   -2.949    1.407   21.246  225.063    0.782    0.885    0.975 1
 112.883   50.231   57.099  161.649    5.136 1068.209   -5.208    1.482    1.120  256.719    0.426    1.321    0.956 1
 126.238   87.940   84.367   40.040    1.320   55.106   -0.208    2.623   34.506  151.682    1.265   -0.674    0.302 1
 122.105   21.155   85.514   17.647    3.290  252.818   -2.106    2.976    0.961  178.981    1.192   -1.406    0.893 1
  94.934    4.773   57.949   40.581    3.601  322.951   -2.542    2.870   29.245  208.250    1.260   -0.009    0.871 0
 223.164   58.071  138.772   83.899    0.711   89.987   -0.122    2.590    9.028  253.786    1.206    1.411    0.499 0
 133.491    4.664   62.320  137.704    4.987  883.621   -6.040    1.549    4.192  247.878    0.388    1.095    0.948 1
 268.124   86.106  211.704   68.665    0.700  148.659    3.202    3.798   20.708  248.768    1.913   -0.118    0.644 0
  96.018   10.038   48.129  120.228    5.051  609.533   -5.930    1.426   14.899  182.564    0.622    1.211    0.800 1
  88.778    5.511   36.062  159.160    1.385  122.735   -0.479    1.415   69.225  281.446    1.376    1.117    0.024 0
 121.444   46.198   91.555   74.689    3.713  425.033   -2.435    1.989   23.459  234.682    1.095    0.840    0.808 1
 175.946   76.398  123.658   73.612    1.670  170.824   -0.451    2.574  145.521  329.094    1.520    0.803    0.005 0
 232.815   81.960  100.113  126.806    5.196  720.990   -5.645    2.309   46.576  227.701    1.534    1.412    0.357 0
 110.653    2.137   78.712   73.703    0.815  142.186    2.754    1.828   45.851  329.282    0.478    0.880    0.045 1
 107.602   36.609   66.809  229.987    4.144  853.818   -4.260    0.908   21.653  416.751    1.046    1.414    0.869 1
  80.395    8.795   53.415   40.683    4.468  540.356   -1.487    2.339   24.773  170.499    1.431    0.360    0.088 0
  96.177   17.650   44.098  182.272    1.993  182.253   -0.976    1.169   20.559  246.735    1.358    1.245    0.005 1
  90.510   24.631   48.772  129.267    4.595  713.125   -5.194    1.478    6.091  212.188    1.654    1.410    0.908 1
  85.072   53.877   63.799   45.211    5.313  580.953   -6.284    2.247   36.835  192.699    2.663    0.879    0.226 0
 153.953  150.857   72.373  131.622    0.589  294.731    5.714    1.700   76.838  493.480    3.157    0.772    0.000 1
 159.683   76.998  119.313  316.185    2.268  401.804   -0.992    1.940   24.903  658.690   11.207    1.348    0.192 0
 131.606   16.289   73.893   87.943    5.910  887.595   -6.924    2.118    2.549  177.976    0.846    1.277    0.941 1
 330.967  107.738  181.643  100.070    1.778  240.216   -0.789    3.177   58.390  320.557    2.367    0.817    0.641 0
 125.879    1.132   63.290  131.782    0.629   38.982   -0.093    1.574   30.436  191.034    0.456    1.026    0.571 1
 137.657   56.950   86.204   87.965    0.882   88.746   -0.136    2.598   64.210  220.648    0.443    1.395    0.000 1
 181.824    1.604   98.814  131.920    2.648  261.969    0.713    2.122   33.827  243.278    0.863    1.026    0.978 1
 101.775    7.118   64.841  186.603    1.983  250.263   -0.892    1.317    5.762  314.362    3.118    0.686    0.437 0
 109.630   34.413   59.886  159.619    1.431  119.742    1.347    1.348   75.870  241.142    1.396    1.411    0.922 1
  85.315   39.697   57.000   94.419    2.781  271.159   -1.130    1.580   38.654  204.767    0.972    0.878    0.084 0
 150.845   41.272   93.685   86.949    1.583  181.401    3.590    2.529   20.717  274.559    0.393    1.414    0.347 0
 157.955    8.502  101.212   69.653    1.029  130.263    1.383    2.288   28.423  261.614    0.297    0.491    0.643 1
 117.430    1.029   69.327   61.217    1.995  126.601    0.792    2.187   29.728  175.917    0.542    0.963    0.643 0
  78.876    3.301   54.517  164.838    2.408  250.810    0.047    1.000   22.765  319.423    0.269    1.301    0.836 0
 109.298    5.811   67.521   97.477    3.612  398.941   -2.156    1.702    2.774  232.741    0.875    0.865    0.982 1
 125.850   11.492   74.798  124.649    0.237   66.138    0.115    1.537   15.410  243.311    0.354    0.704    0.957 0
 111.511   31.211   78.299   33.875    0.027   68.355    1.312    3.011   28.293  149.454    0.501   -1.408    0.000 1
  69.227   56.943   55.299   52.097    2.427  226.090   -1.126    1.539   34.229  251.838    2.218   -1.393    0.963 0
 119.413   41.998   88.509  150.046    5.160  993.976   -6.319    1.457    1.535  304.353    0.400    1.108    0.988 1
 148.651   32.613  100.872  153.571    2.088  226.921   -0.262    1.591   55.666  359.160    1.035    0.465    0.115 1
 214.260   17.956  151.133   17.679    1.200   71.885   10.755    3.039   44.755  210.048    0.952   -1.367    0.000 0
 124.211   48.615   86.592   22.006    6.051 1381.021   -7.660    2.994    2.110  207.865    1.479    1.185    0.938 1
 189.020   65.041  119.750  148.170    0.856  104.014    0.254    2.199   11.380  292.596    2.434    1.409    0.000 0
 128.681   77.683   52.354  174.927    7.251 3624.154  -12.942    1.478    6.700  313.762    1.004    1.235    0.954 1
 113.260   23.984   78.869   95.322    3.721  352.233   -3.434    2.368   22.354  202.289    3.211    1.331    0.317 1
 158.684   74.433  125.921  131.922    1.204  195.714   -0.358    2.731   89.975  493.302    5.957    1.412    0.003 0
  86.619   18.158   36.534  146.769    5.051  978.676   -5.627    1.325   45.873  239.429    0.829    1.310    0.578 0
  93.001   26.224   55.874   54.782    3.995  608.391   -3.730    2.402   27.603  223.783    0.861    1.403    0.888 0
  86.217   73.328   64.636    4.410    1.330   85.076    0.388    2.707    1.368  132.788    2.039   -1.313    0.049 0
 183.180   38.020  112.481   37.806    3.163  256.402   -1.324    2.591   32.454  213.374    0.398   -0.749    0.601 0
  96.900   20.303   64.033   34.264    0.100  412.111    0.002    2.944    8.011  478.040    1.687    1.409    0.000 0
 115.596    0.412   77.398   51.362    0.413  140.011   -0.036    2.296    1.878  237.899    0.394    1.031    0.000 0
 126.747   47.253   57.667  211.185    5.034 1531.182   -6.267    1.184    6.320  361.150    1.785    1.338    0.993 1
  75.595   26.681   49.095  131.929    0.849   62.095   -0.125    1.122    5.578  224.720    1.648    1.406    0.178 0
 104.116   44.580   53.143  454.768    1.102  271.459    2.855    0.474   59.021  795.691    0.683    1.361    0.262 1
  88.011   10.408   57.391   88.220    1.509   88.531   -0.481    1.526   19.398  185.154    0.791    0.695    0.000 0
  93.660   20.709   64.330   61.702    2.715  208.514   -1.830    1.985   34.320  223.308    1.330    0.088    0.156 0
  85.075   10.648   55.348   70.343    1.617  243.044   -0.144    2.030   30.463  256.864    1.927    0.638    0.203 0
 143.076   35.183   96.760   94.123    5.609  722.313   -7.822    2.240   27.508  181.181    0.519    1.317    0.990 1
 114.639   32.960   87.423  119.006    0.370   37.175    5.911    1.550   63.523  252.843    0.601    0.386    0.000 1
  98.263    0.172   54.070  227.899    2.208  304.089   -1.194    0.985    1.763  408.005    1.666    0.998    0.949 0
  67.108   85.802   52.982   38.152    0.595  165.771    1.051    2.230   49.382  277.667    1.209   -1.318    0.194 0
  79.120    2.749   48.980   61.302    0.449  149.972    1.462    2.014    6.570  213.840    1.333    0.904    0.000 0
 123.176    4.964   72.001   63.940    4.437  413.530   -3.479    2.318   19.517  163.043    0.653    1.144    0.965 1
  56.806   38.066   44.757   74.298    0.147   75.014    0.688    1.064   25.203  205.960    1.608   -1.095    0.000 0
  76.963   16.618   50.156  126.537    0.729  142.039    2.658    1.272  131.181  336.822    1.987    0.698    0.833 0
  94.548    1.222   52.870   63.994    5.145  799.841   -3.927    2.177    1.226  187.208    0.890    0.959    0.770 0
  83.985    6.112   52.762  263.332    4.103  873.722   -2.868    0.721  121.326  546.292    0.220    1.246    0.391 0
 122.080    1.399   91.209   85.757    6.025 1136.129   -8.211    2.300    1.164  190.036    2.417    0.912    0.994 1
 114.192   10.635   67.938  116.750    2.393  252.725   -0.353    1.612   27.589  245.177    0.555    1.243    0.347 1
 146.684   16.590   97.140  145.768    3.128  456.325   -0.008    2.152    5.305  281.781    3.246    0.668    0.983 1
 104.880   29.641   30.292  210.086    2.766  471.555   -1.498    1.077   39.110  331.220    1.103    1.413    0.911 1
 127.506   16.946   55.845  164.869    3.700  505.028    1.345    1.606    3.204  227.020    1.151    1.081    0.999 1
  95.986   56.467   75.342   63.890    0.369   24.546    0.183    2.122   32.216  132.186    1.980   -0.142    0.000 0
 139.146    0.492   92.959   88.400    6.179 1211.455   -9.492    1.938    1.787  238.001    0.533    0.986    0.808 1
 124.934    3.214   56.845  250.803    3.980 1010.787   -3.827    1.038   30.143  417.275    0.807    0.955    1.000 1
 104.628   20.021   72.990   14.585    0.363   75.167    6.664    2.573    1.608  148.476    0.700   -1.210    0.000 1
 152.402   82.137   91.982  146.207    1.991  183.924   -0.587    2.365   26.699  292.352    0.298    0.967    0.000 0
  83.610   27.753   52.452   42.357    2.135  529.080   -1.113    2.149   51.117  517.729    0.802   -0.703    0.118 0
  91.986   24.571   59.306  212.209    1.024  200.265    2.458    0.871   10.289  437.558    0.401    1.404    0.062 0
 112.337   31.250   63.266  138.146    4.742  894.323   -4.140    1.618    9.424  251.377    1.555    1.394    1.000 1
  66.945   27.944   41.121  166.177    0.281  172.423    1.713    1.038   47.886  393.135    2.673    1.339    0.031 0
 165.200  114.867  115.074   43.593    5.702  888.465   -8.121    2.460   59.404  234.285    2.593   -0.835    0.965 1
 104.460   30.403   56.634  242.942    3.206  457.087   -2.549    1.047   40.630  383.086    2.067    0.844    0.999 0
  97.508   31.646   53.259  171.903    1.720  238.192    3.319    1.339   78.573  297.830    1.795    0.558    0.501 0
 148.528   51.749  108.788   36.356    0.185   81.168    0.798    2.864   97.143  217.553    0.852   -0.873    0.001 0
 103.513   39.143   74.663  114.130    4.525  520.677   -5.101    1.909    0.550  224.919    3.299    1.400    0.680 1
  89.768   20.250   58.424  143.604    0.115  200.049    0.007    1.466   85.752  381.524    2.694    1.258    0.000 0
  99.483   13.387   73.178  118.800    3.887  491.525   -3.474    1.539    6.143  274.102    0.251    1.410    0.357 0
  37.020   57.198   28.477  102.631    1.775  163.363    8.433    0.785    2.161  220.247    1.626    0.044    0.000 0
  48.231   63.329   44.515   44.361    2.723  215.088   -0.580    1.566   59.409  198.292    1.153   -0.674    0.018 0
 113.850   30.560   60.965  157.008    5.481 1256.099   -7.412    1.377    0.807  262.232    0.473    1.410    1.000 1
 350.720   64.360  287.250   69.628    1.594  114.863   -0.424    4.184    7.262  198.884    3.544   -0.901    0.000 0
 266.206  127.986  144.080  107.222    2.514  163.101   -0.948    2.774   51.543  220.140    0.901    1.226    0.530 1
 116.987   16.210   46.041  224.279    2.535  360.450   -1.525    1.006    1.163  330.887    0.376    1.292    0.994 1
 114.481   44.589   78.705   59.378    5.845  821.088   -8.123    2.841   35.838  205.596    2.275    1.413    0.996 1
 109.345  105.926   77.180   51.206    2.926  314.862   -1.481    2.343   99.770  230.664    1.099   -1.164    0.771 0
 129.899   22.383  100.496  176.666    4.619  890.696   -5.230    1.507    1.452  331.789    3.393    1.401    0.980 1
  74.180    4.847   57.031  123.158    1.829  129.139   -0.769    1.079   44.542  264.376    2.211    1.203    0.061 0
  91.691   40.275   71.514  189.873    2.341  396.644    0.890    1.058   88.763  471.461    0.197    0.215    0.279 1
 142.105    9.475  101.049  129.042    0.519   91.644    0.802    1.669   46.769  319.406    0.912    0.798    0.000 1
 106.932    5.769   59.691   60.121    2.177  127.174   -1.036    3.133    4.384  139.798    1.527   -0.652    0.621 1
 136.615   50.679  103.919  116.944    1.656   95.187    0.677    1.822   25.423  257.784    0.454    0.129    0.003 1
  79.390    4.086   55.667   28.393    1.959   94.721   -0.944    2.770    3.044  123.247    1.743   -0.060    0.606 0
 109.108   30.124   87.255   94.776    5.779  805.713   -8.265    1.461    1.344  227.135    0.653   -0.568    0.895 1
 253.344  243.312  126.806   34.682    3.035  463.476   -1.943    2.664  111.974  480.865    3.388   -1.193    1.000 0
 184.755  100.064  150.702   88.065    0.869   72.256    0.255    2.372    1.145  232.703    1.957   -0.138    0.296 0
  84.042   11.148   57.556  140.333    1.467  124.214    0.972    1.053   29.223  261.253    0.566    1.297    0.174 0
  88.562    5.903   68.973   82.654    1.689  161.135    2.308    1.448    1.062  238.030    1.319    1.345    0.001 0
 121.954   11.936   51.495  374.323    0.806  130.147    0.381    0.976   36.785  539.575    2.387    1.162    0.758 0
 103.120   27.327   61.948   72.021    6.309 1185.357   -9.664    2.320    1.934  158.198    1.149    1.411    0.988 1
 128.564   36.619   88.674   37.658    0.516  114.953    5.106    2.854   30.692  205.959    0.666    1.414    0.000 1
 176.260  107.809   94.574   35.683    0.497   56.623    2.064    2.859   38.504  158.758    1.452   -0.077    0.000 1
  89.067   15.722   53.298  122.168    1.701  323.584   -0.380    1.359   21.225  347.169    0.498    1.348    0.028 1
 161.887   26.249  100.471  114.825    0.468   48.507    2.682    1.948   20.227  262.868    0.829    0.459    0.000 0
 103.928   12.184   69.385   56.528    4.950  689.964   -5.909    2.537    0.972  194.841    1.614    1.295    0.982 1
 136.809   35.177   97.573  112.692    1.542   98.236    0.517    1.824    0.376  232.652    0.685    1.403    0.504 1
 101.531   35.937   57.807  125.472    2.602  259.870    2.518    1.611    5.736  251.775    1.146    1.413    0.117 1
  77.036   14.389   48.552   76.636    1.718  142.538    2.246    1.713   20.158  173.026    1.040    1.325    0.527 0
